text,label
Amazon	order	#9063	has	been	shipped.	Expected	delivery	tomorrow.,Transactional
I’ll	send	you	the	assignment	file	tonight.,Personal
congrats!  you’re  shortlisted  for  a  brand-new  car!,Spam
Call	me	when	you	reach	home.,Personal
Booking	ID	4432	cancelled.	Refund	in	3-5	days.,Transactional
"Big Bazaar sale! Buy more, save more.",Promotional
BookMyShow:  ₹150  cashback  on  your  next  booking.,Promotional
Mom said dinner is ready 😂 come fast!,Personal
Rent	payment	due	tomorrow.	Tera	recharge	done	ho	gaya	bro.🔥,Starred
"Hey  bro,  are  we  meeting  today?",Personal
grab up to 70% off on flipkart’s big billion days.,Promotional
Free  Netflix  for  1  year!  Click  to  activate.,Spam
Your  electricity  bill  of  Rs.3466  is  due  on  22/1/2025.  Pay  now  to  avoid  disconnection.,Transactional
Don’t  forget  tomorrow’s  match  at  7.,Personal
limited	time	deal!	flat	30%	off	on	electronics.,Promotional
Exclusive	deal!	Get	iPhone	15	for	just	₹4999. 🤔,Spam
"CONGRATS!	You	have	won	₹10,00,000.	Click	http://bit.ly/win-now	Free	Netflix	mil	raha	hai	bro	😎",Spam
Happy	Birthday	man	🎉	wish	you	all	the	best!,Personal
Mom	said	dinner	is	ready	😂	come	fast!,Personal
Congrats! You’re shortlisted for a brand-new car!,Spam
"CONGRATS!  You  have  won  ₹10,00,000.  Click  http://bit.ly/win-now  Papa  ka  call  aya  tha  abhi.",Spam
call	me	when	you	reach	home.,Personal
claim  your  free  reward  now  before  it  expires!,Spam
policy	#4688	premium	of	rs.2053	successfully	paid.,Transactional
Ajio  clearance  sale  up  to  80%  off!  Papa  ka  call  aya  tha  abhi.,Promotional
BookMyShow:  ₹150  cashback  on  your  next  booking.,Promotional
Your	account	updated	successfully.	Visit	app	for	details.	KYC	update	karna	mat	bhoolna. 😎,Promotional
Mom said dinner is ready 😂 come fast!,Personal
"Just checking on you, how’s everything going?",Personal
Flight  3038  delayed  by  4  hours.,Transactional
Can	you	pick	me	up	on	your	way?,Personal
Don’t	forget	tomorrow’s	match	at	7.	Order	aa	gaya	kya	flipkart	se?,Personal
Happy	Diwali	🎇	Don’t	miss	50%	OFF	festive	sale!	Order	aa	gaya	kya	flipkart	se?,Promotional
Your  account  updated  successfully.  Visit  app  for  details.!!!,Personal
Can  you  pick  me  up  on  your  way?,Personal
Exclusive	deal!	Get	iPhone	15	for	just	₹4999.💯,Spam
Policy #2137 premium of Rs.8677 successfully paid.,Transactional
Reliance  Digital:  Pre-book  iPhone  now  &  get  assured  gift.,Promotional
Transaction  alert:  Rs.9508  credited  to  your  account.,Transactional
Train  booking  for  Chennai-Hyderabad  confirmed.  PNR:  3666.,Transactional
earn  ₹5000/day  working  from  home!  limited  spots  available.,Spam
Zomato  Gold:  Enjoy  1+1  meals.  Activate  now!,Promotional
Call  me  when  you  reach  home.  Yaar  exam  ke  liye  padhe  kya  kal?,Personal
your account has been blocked. verify immediately at http://fakebank.com,Spam
domino’s: buy 1 get 1 free on all pizzas today!,Promotional
Flight	1169	delayed	by	4	hours.,Transactional
Payment of Rs.8136 received for your mobile recharge.,Transactional
"Happy	Birthday	man	🎉	wish	you	all	the	best!	Offer	mast	hai	bhai,	jaldi	le	le!",Personal
Flight  3552  delayed  by  5  hours. 😎,Transactional
Happy Birthday man 🎉 wish you all the best!,Personal
Exclusive  deal!  Get  iPhone  15  for  just  ₹4999.,Spam
Call me when you reach home.,Personal
"Hey bro, are we meeting today? Tera recharge done ho gaya bro.💯",Personal
BookMyShow:  ₹150  cashback  on  your  next  booking.,Promotional
Call me to claim your reward 😂,Promotional
Train	booking	for	Pune-Bangalore	confirmed.	PNR:	9248.,Transactional
I’ll send you the assignment file tonight.,Personal
Free  Netflix  for  1  year!  Click  to  activate.,Spam
Call me to claim your reward 😂,Promotional
Domino’s:	Buy	1	Get	1	FREE	on	all	pizzas	today!,Promotional
"Just checking on you, how’s everything going?",Personal
Zomato Gold: Enjoy 1+1 meals. Activate now!💯,Promotional
"Big  Bazaar  sale!  Buy  more,  save  more.  Yaar  exam  ke  liye  padhe  kya  kal?",Promotional
Rs.7010	debited	from	your	SBI	account	XXXX5139	on	27/3/2025.,Transactional
Amazon order #8293 has been shipped. Expected delivery tomorrow.,Transactional
your  electricity  bill  of  rs.1403  is  due  on  6/11/2025.  pay  now  to  avoid  disconnection.  aaj  lunch  me  kya  khaoge?,Transactional
"Hey bro, are we meeting today?",Personal
I’ll  send  you  the  assignment  file  tonight.,Personal
Selected	for	a	lucky	draw.	Call	9998887770	now!,Spam
I’ll send you the assignment file tonight. KYC update karna mat bhoolna.,Personal
"Don’t	forget	tomorrow’s	match	at	7.	Arey	yaar,	kal	milte	hain	na?",Personal
Bro the movie was awesome yesterday!,Personal
Flight 8801 delayed by 2 hours.,Transactional
Your	OTP	for	Paytm	login	is	450850.	Do	not	share	with	anyone.,Transactional
exclusive  deal!  get  iphone  15  for  just  ₹4999.,Spam
Grab	up	to	70%	off	on	Flipkart’s	Big	Billion	Days.,Promotional
Update your KYC or account will be frozen.,Spam
Swiggy	offer:	Free	delivery	on	your	first	3	orders!,Promotional
"call	me	when	you	reach	home.	arey	yaar,	kal	milte	hain	na?",Personal
"your	account	has	been	blocked.	verify	immediately	at	http://fakebank.com	offer	mast	hai	bhai,	jaldi	le	le!",Spam
Call	me	when	you	reach	home.,Personal
UR	order	confm’d	#3424	✉️,Promotional
"Hey	bro,	are	we	meeting	today?	Yaar	exam	ke	liye	padhe	kya	kal?",Personal
Train  booking  for  Pune-Bangalore  confirmed.  PNR:  3192.  Papa  ka  call  aya  tha  abhi.,Transactional
mom said dinner is ready 😂 come fast!,Personal
Policy	#9987	premium	of	Rs.2331	successfully	paid.,Transactional
Bro  the  movie  was  awesome  yesterday!,Personal
Swiggy offer: Free delivery on your first 3 orders!,Promotional
"hey  bro,  are  we  meeting  today?",Personal
Don’t forget tomorrow’s match at 7.,Personal
Rs.7098 debited from your SBI account XXXX6653 on 16/2/2025.,Transactional
I’ll  send  you  the  assignment  file  tonight.,Personal
happy  birthday  man  🎉  wish  you  all  the  best!,Personal
Transaction	alert:	Rs.2094	credited	to	your	account.,Transactional
"Just checking on you, how’s everything going?",Personal
earn ₹5000/day working from home! limited spots available.,Spam
Rent  payment  due  tomorrow.  Recharge  kar  diya  kya  Jio  ka?,Starred
"Just  checking  on  you,  how’s  everything  going?",Personal
"Just checking on you, how’s everything going?",Personal
Selected for a lucky draw. Call 9998887770 now!,Spam
Update	your	KYC	or	account	will	be	frozen.,Spam
Call	me	when	you	reach	home.,Personal
Don’t	forget	tomorrow’s	match	at	7.,Personal
"Miss you yaar, it’s been too long!",Personal
Claim your free reward now before it expires! 😂,Spam
"CONGRATS!	You	have	won	₹10,00,000.	Click	http://bit.ly/win-now",Spam
Can	you	pick	me	up	on	your	way? 😂,Personal
"Hey	bro,	are	we	meeting	today?",Personal
I’ll	send	you	the	assignment	file	tonight.,Personal
rs.2932	debited	from	your	sbi	account	xxxx4081	on	18/3/2025.,Transactional
Urgent:	Complete	verification	or	lose	your	reward.,Spam
"Just checking on you, how’s everything going?",Personal
Your	OTP	for	Paytm	login	is	706027.	Do	not	share	with	anyone.,Transactional
Ajio clearance sale up to 80% off!,Promotional
"miss you yaar, it’s been too long!",Personal
i’ll	send	you	the	assignment	file	tonight.	free	netflix	mil	raha	hai	bro	😎,Personal
"miss	you	yaar,	it’s	been	too	long!",Personal
Rs.3817	debited	from	your	SBI	account	XXXX7367	on	18/12/2025.,Transactional
earn  ₹5000/day  working  from  home!  limited  spots  available.,Spam
Don’t forget tomorrow’s match at 7.,Personal
Earn  ₹5000/day  working  from  home!  Limited  spots  available.,Spam
I’ll send you the assignment file tonight.??,Personal
Update  your  KYC  or  account  will  be  frozen.,Spam
"congrats!	you	have	won	₹10,00,000.	click	http://bit.ly/win-now💯",Spam
amazon  order  #1468  has  been  shipped.  expected  delivery  tomorrow.,Transactional
I’ll  send  you  the  assignment  file  tonight.,Personal
Policy #1630 premium of Rs.1637 successfully paid.,Transactional
Your	account	has	been	blocked.	Verify	immediately	at	http://fakebank.com,Spam
Meeting  postponed  bro  😒  http://office-meet.fake,Personal
mom’s	birthday	tomorrow!	buy	flowers.,Starred
Rs.5988	debited	from	your	SBI	account	XXXX3524	on	24/6/2025.,Transactional
Call	me	when	you	reach	home.,Personal
Don’t  forget  tomorrow’s  match  at  7.,Personal
Flight  6988  delayed  by  2  hours.,Transactional
Policy	#8935	premium	of	Rs.9881	successfully	paid.,Transactional
UR	order	confm’d	#3183	✉️,Spam
Transaction alert: Rs.9079 credited to your account. 😎,Transactional
Bro  the  movie  was  awesome  yesterday!,Personal
Don’t  forget  tomorrow’s  match  at  7.,Personal
UR	order	confm’d	#3648	✉️,Promotional
Ajio  clearance  sale  up  to  80%  off!,Promotional
Can  you  pick  me  up  on  your  way?!!!,Personal
Reliance Digital: Pre-book iPhone now & get assured gift.,Promotional
Call me when you reach home.,Personal
"hey	bro,	are	we	meeting	today?",Personal
Call  me  when  you  reach  home.,Personal
Get  50%  off  on  Myntra  this  weekend!  Shop  now.,Promotional
domino’s:  buy  1  get  1  free  on  all  pizzas  today!,Promotional
I’ll send you the assignment file tonight.,Personal
"CONGRATS!  You  have  won  ₹10,00,000.  Click  http://bit.ly/win-now 🤔",Spam
Rs.9260	debited	from	your	SBI	account	XXXX1408	on	3/7/2025.	Aaj	lunch	me	kya	khaoge?,Transactional
Swiggy  offer:  Free  delivery  on  your  first  3  orders!,Promotional
"Recharge	done	successfully,	enjoy	your	weekend!🔥",Personal
I’ll  send  you  the  assignment  file  tonight.,Personal
Meeting	at	10	AM.	Don’t	be	late.💯,Starred
can	you	pick	me	up	on	your	way?,Personal
I’ll send you the assignment file tonight.,Personal
Policy	#2052	premium	of	Rs.5836	successfully	paid.,Transactional
"Big Bazaar sale! Buy more, save more.",Promotional
Happy Diwali 🎇 Don’t miss 50% OFF festive sale!,Promotional
Rs.979 debited from your SBI account XXXX2821 on 25/4/2025.,Transactional
Domino’s:  Buy  1  Get  1  FREE  on  all  pizzas  today!,Promotional
Happy	Birthday	man	🎉	wish	you	all	the	best! 😎,Personal
Happy  Birthday  man  🎉  wish  you  all  the  best!,Personal
Project	presentation	due	Monday.,Starred
your  otp  for  paytm  login  is  132371.  do  not  share  with  anyone.,Transactional
"Miss  you  yaar,  it’s  been  too  long!",Personal
"miss  you  yaar,  it’s  been  too  long!",Personal
Happy Birthday man 🎉 wish you all the best!,Personal
Don’t forget tomorrow’s match at 7.,Personal
policy  #9328  premium  of  rs.7616  successfully  paid.,Transactional
Happy	Birthday	man	🎉	wish	you	all	the	best!,Personal
earn  ₹5000/day  working  from  home!  limited  spots  available.  order  aa  gaya  kya  flipkart  se?,Spam
don’t forget tomorrow’s match at 7.,Personal
I’ll	send	you	the	assignment	file	tonight. 😎,Personal
claim your free reward now before it expires!,Spam
Can  you  pick  me  up  on  your  way?,Personal
"Miss  you  yaar,  it’s  been  too  long!",Personal
"Just  checking  on  you,  how’s  everything  going???",Personal
Call me when you reach home.,Personal
Can  you  pick  me  up  on  your  way?,Personal
Swiggy  offer:  Free  delivery  on  your  first  3  orders!,Promotional
Bro  the  movie  was  awesome  yesterday!,Personal
"Just	checking	on	you,	how’s	everything	going?",Personal
"Miss	you	yaar,	it’s	been	too	long!",Personal
Can	you	pick	me	up	on	your	way?,Personal
flight	2165	delayed	by	1	hours.,Transactional
mom	said	dinner	is	ready	😂	come	fast!,Personal
Don’t	forget	tomorrow’s	match	at	7.	Free	Netflix	mil	raha	hai	bro	😎,Personal
booking id 2424 cancelled. refund in 3-5 days.,Transactional
Congrats! You’re shortlisted for a brand-new car! Recharge kar diya kya Jio ka?,Spam
Urgent:	Complete	verification	or	lose	your	reward.,Spam
Can you pick me up on your way?,Personal
Mom  said  dinner  is  ready  😂  come  fast!,Personal
Flight	1109	delayed	by	2	hours.!!!,Transactional
Limited  time  deal!  Flat  30%  off  on  electronics.  Aaj  lunch  me  kya  khaoge?,Promotional
Mom  said  dinner  is  ready  😂  come  fast!,Personal
Train	booking	for	Mumbai-Delhi	confirmed.	PNR:	6967.,Transactional
"Just checking on you, how’s everything going?",Personal
"Miss you yaar, it’s been too long!",Personal
"Just  checking  on  you,  how’s  everything  going?",Personal
Get 50% off on Myntra this weekend! Shop now.,Promotional
"Big Bazaar sale! Buy more, save more.",Promotional
"Miss  you  yaar,  it’s  been  too  long!??",Personal
Mom  said  dinner  is  ready  😂  come  fast!,Personal
"Miss  you  yaar,  it’s  been  too  long!",Personal
Limited time deal! Flat 30% off on electronics. Yaar exam ke liye padhe kya kal?,Promotional
Booking ID 5356 cancelled. Refund in 3-5 days. KYC update karna mat bhoolna.,Transactional
Can you pick me up on your way?,Personal
Bro	the	movie	was	awesome	yesterday!	Free	Netflix	mil	raha	hai	bro	😎,Personal
your  otp  for  paytm  login  is  513007.  do  not  share  with  anyone.,Transactional
Exclusive deal! Get iPhone 15 for just ₹4999.,Spam
zomato gold: enjoy 1+1 meals. activate now! yaar exam ke liye padhe kya kal?,Promotional
"Big	Bazaar	sale!	Buy	more,	save	more.",Promotional
Transaction	alert:	Rs.2981	credited	to	your	account.	Yaar	exam	ke	liye	padhe	kya	kal?,Transactional
Update	your	KYC	or	account	will	be	frozen.,Spam
Urgent: Complete verification or lose your reward.,Spam
Flight at 6 AM tomorrow. Don’t forget passport.,Starred
Mom  said  dinner  is  ready  😂  come  fast!  Free  Netflix  mil  raha  hai  bro  😎 🤔,Personal
Reliance Digital: Pre-book iPhone now & get assured gift.,Promotional
your	account	has	been	blocked.	verify	immediately	at	http://fakebank.com,Spam
domino’s: buy 1 get 1 free on all pizzas today!,Promotional
Free  Netflix  for  1  year!  Click  to  activate.,Spam
Can you pick me up on your way? Order aa gaya kya flipkart se?,Personal
Rs.1665  debited  from  your  SBI  account  XXXX1191  on  2/6/2025.,Transactional
Your	account	has	been	blocked.	Verify	immediately	at	http://fakebank.com,Spam
Call me when you reach home.,Personal
"miss  you  yaar,  it’s  been  too  long!",Personal
bookmyshow:	₹150	cashback	on	your	next	booking.,Promotional
Bro  the  movie  was  awesome  yesterday!,Personal
Ajio clearance sale up to 80% off!,Promotional
"Hey	bro,	are	we	meeting	today?	Order	aa	gaya	kya	flipkart	se?",Personal
Your	OTP	for	Paytm	login	is	310822.	Do	not	share	with	anyone.,Transactional
Get 50% off on Myntra this weekend! Shop now.,Promotional
"Big  Bazaar  sale!  Buy  more,  save  more.💯",Promotional
Zomato Gold: Enjoy 1+1 meals. Activate now! Recharge kar diya kya Jio ka?,Promotional
Flight  8978  delayed  by  2  hours.,Transactional
Good  morning  🌞  have  a  great  day!,Personal
Transaction alert: Rs.8498 credited to your account.,Transactional
get  50%  off  on  myntra  this  weekend!  shop  now.,Promotional
Hey  bro  check  the  Flipkart  sale  today  🔥,Spam
"Hey  bro,  are  we  meeting  today?  Arey  yaar,  kal  milte  hain  na?",Personal
Hey  bro  check  the  Flipkart  sale  today  🔥,Promotional
booking  id  2928  cancelled.  refund  in  3-5  days.,Transactional
Mom’s	birthday	tomorrow!	Buy	flowers.,Starred
I’ll send you the assignment file tonight.,Personal
I’ll  send  you  the  assignment  file  tonight.,Personal
Train	booking	for	Pune-Bangalore	confirmed.	PNR:	1473.,Transactional
Mom  said  dinner  is  ready  😂  come  fast!,Personal
Reliance  Digital:  Pre-book  iPhone  now  &  get  assured  gift.  Tera  recharge  done  ho  gaya  bro.,Promotional
Mom  said  dinner  is  ready  😂  come  fast!,Personal
happy  birthday  man  🎉  wish  you  all  the  best!🔥,Personal
Your electricity bill of Rs.6719 is due on 3/10/2025. Pay now to avoid disconnection. Free Netflix mil raha hai bro 😎,Transactional
Your account updated successfully. Visit app for details.,Promotional
Limited time deal! Flat 30% off on electronics. KYC update karna mat bhoolna.,Promotional
Earn	₹5000/day	working	from	home!	Limited	spots	available.	Tera	recharge	done	ho	gaya	bro.,Spam
Ajio  clearance  sale  up  to  80%  off!,Promotional
Bro the movie was awesome yesterday!,Personal
"Just	checking	on	you,	how’s	everything	going?",Personal
your  account  has  been  blocked.  verify  immediately  at  http://fakebank.com,Spam
Reliance  Digital:  Pre-book  iPhone  now  &  get  assured  gift.  Yaar  exam  ke  liye  padhe  kya  kal?,Promotional
Rs.6578 debited from your SBI account XXXX3973 on 3/3/2025.,Transactional
"congrats!  you  have  won  ₹10,00,000.  click  http://bit.ly/win-now 😂",Spam
Booking ID 2930 cancelled. Refund in 3-5 days. 😎,Transactional
Amazon	order	#8089	has	been	shipped.	Expected	delivery	tomorrow.	Free	Netflix	mil	raha	hai	bro	😎,Transactional
Bro the movie was awesome yesterday!,Personal
your  otp  for  paytm  login  is  726737.  do  not  share  with  anyone.,Transactional
"Just  checking  on  you,  how’s  everything  going?  Aaj  lunch  me  kya  khaoge?",Personal
I’ll send you the assignment file tonight.,Personal
Don’t forget to submit the assignment today.,Starred
Mom	said	dinner	is	ready	😂	come	fast!!!!,Personal
Transaction  alert:  Rs.2002  credited  to  your  account.  Tera  recharge  done  ho  gaya  bro.,Transactional
Bro the movie was awesome yesterday!,Personal
Free	Netflix	for	1	year!	Click	to	activate.,Spam
Congrats!	You’re	shortlisted	for	a	brand-new	car!,Spam
Amazon  order  #2620  has  been  shipped.  Expected  delivery  tomorrow.,Transactional
Call  me  to  claim  your  reward  😂,Spam
Doctor  appointment  confirmed  for  3:30  PM.,Starred
Policy  #9193  premium  of  Rs.2274  successfully  paid.,Transactional
Train  booking  for  Pune-Bangalore  confirmed.  PNR:  7217.,Transactional
Transaction	alert:	Rs.3015	credited	to	your	account.,Transactional
I’ll  send  you  the  assignment  file  tonight.,Personal
Swiggy  offer:  Free  delivery  on  your  first  3  orders!,Promotional
Mom  said  dinner  is  ready  😂  come  fast!  KYC  update  karna  mat  bhoolna.,Personal
"recharge	done	successfully,	enjoy	your	weekend!",Personal
Can	you	pick	me	up	on	your	way?,Personal
Free  Netflix  for  1  year!  Click  to  activate.,Spam
"hey	bro,	are	we	meeting	today?",Personal
Can you pick me up on your way?,Personal
Selected	for	a	lucky	draw.	Call	9998887770	now!,Spam
Don’t forget tomorrow’s match at 7.,Personal
Limited time deal! Flat 30% off on electronics.,Promotional
Policy	#1794	premium	of	Rs.9468	successfully	paid.,Transactional
"Just	checking	on	you,	how’s	everything	going?",Personal
Congrats! You’re shortlisted for a brand-new car!,Spam
BookMyShow:  ₹150  cashback  on  your  next  booking.,Promotional
Your account has been blocked. Verify immediately at http://fakebank.com,Spam
"Meeting  at  10  AM.  Don’t  be  late.  Arey  yaar,  kal  milte  hain  na? 😎",Starred
Claim	your	free	reward	now	before	it	expires!,Spam
Swiggy  offer:  Free  delivery  on  your  first  3  orders!,Promotional
Don’t  forget  tomorrow’s  match  at  7.,Personal
Grab	up	to	70%	off	on	Flipkart’s	Big	Billion	Days.	Order	aa	gaya	kya	flipkart	se?,Promotional
Happy  Birthday  man  🎉  wish  you  all  the  best!,Personal
earn	₹5000/day	working	from	home!	limited	spots	available.,Spam
Booking	ID	5823	cancelled.	Refund	in	3-5	days.,Transactional
Urgent:	Complete	verification	or	lose	your	reward.,Spam
"Hey bro, are we meeting today?",Personal
bookmyshow:	₹150	cashback	on	your	next	booking.,Promotional
Bro  the  movie  was  awesome  yesterday!,Personal
Urgent:  Complete  verification  or  lose  your  reward.  Order  aa  gaya  kya  flipkart  se?,Spam
urgent:	complete	verification	or	lose	your	reward.,Spam
Congrats!  You’re  shortlisted  for  a  brand-new  car!,Spam
Mom  said  dinner  is  ready  😂  come  fast!  Order  aa  gaya  kya  flipkart  se?,Personal
Don’t	forget	tomorrow’s	match	at	7.,Personal
Payment  of  Rs.9229  received  for  your  mobile  recharge.,Transactional
Train	booking	for	Chennai-Hyderabad	confirmed.	PNR:	2117.,Transactional
Get	50%	off	on	Myntra	this	weekend!	Shop	now.,Promotional
"Miss  you  yaar,  it’s  been  too  long!  Recharge  kar  diya  kya  Jio  ka?",Personal
UR order confm’d #8645 ✉️,Spam
Happy  Birthday  man  🎉  wish  you  all  the  best!  Free  Netflix  mil  raha  hai  bro  😎,Personal
Don’t	forget	tomorrow’s	match	at	7.,Personal
Bro	the	movie	was	awesome	yesterday!,Personal
"miss  you  yaar,  it’s  been  too  long!",Personal
"Miss you yaar, it’s been too long!",Personal
"hey  bro,  are  we  meeting  today?",Personal
Reliance	Digital:	Pre-book	iPhone	now	&	get	assured	gift.,Promotional
Bro the movie was awesome yesterday!,Personal
Selected	for	a	lucky	draw.	Call	9998887770	now!,Spam
Free	Netflix	for	1	year!	Click	to	activate.,Spam
BookMyShow: ₹150 cashback on your next booking.,Promotional
"CONGRATS!  You  have  won  ₹10,00,000.  Click  http://bit.ly/win-now",Spam
"Happy Birthday man 🎉 wish you all the best! Arey yaar, kal milte hain na?",Personal
Don’t	forget	tomorrow’s	match	at	7.,Personal
Good	morning	🌞	have	a	great	day!,Personal
I’ll send you the assignment file tonight. 🤔,Personal
Congrats! You’re shortlisted for a brand-new car!,Spam
Your	electricity	bill	of	Rs.2845	is	due	on	26/4/2025.	Pay	now	to	avoid	disconnection.,Transactional
Exclusive  deal!  Get  iPhone  15  for  just  ₹4999.,Spam
Rs.3116  debited  from  your  SBI  account  XXXX3448  on  15/10/2025.,Transactional
"Miss you yaar, it’s been too long!",Personal
Policy  #8775  premium  of  Rs.1591  successfully  paid.,Transactional
Rs.2756  debited  from  your  SBI  account  XXXX4827  on  4/10/2025.,Transactional
Your  OTP  for  Paytm  login  is  444524.  Do  not  share  with  anyone.  Free  Netflix  mil  raha  hai  bro  😎,Transactional
happy birthday man 🎉 wish you all the best!,Personal
Can  you  pick  me  up  on  your  way?,Personal
Bro	the	movie	was	awesome	yesterday! 😎,Personal
Can you pick me up on your way?,Personal
Policy	#5201	premium	of	Rs.1358	successfully	paid.,Transactional
College  fest  meeting  postponed  to  Friday.,Starred
Payment  of  Rs.2612  received  for  your  mobile  recharge.,Transactional
Get 50% off on Myntra this weekend! Shop now.🔥,Promotional
Congrats!  You’re  shortlisted  for  a  brand-new  car! 😂,Spam
Bro the movie was awesome yesterday!,Personal
Policy	#3175	premium	of	Rs.2621	successfully	paid. 😂,Transactional
I’ll send you the assignment file tonight.,Personal
"CONGRATS! You have won ₹10,00,000. Click http://bit.ly/win-now",Spam
Reliance Digital: Pre-book iPhone now & get assured gift.,Promotional
"big	bazaar	sale!	buy	more,	save	more.",Promotional
Your account has been blocked. Verify immediately at http://fakebank.com,Spam
"Just	checking	on	you,	how’s	everything	going?",Personal
Zomato Gold: Enjoy 1+1 meals. Activate now!,Promotional
Domino’s:	Buy	1	Get	1	FREE	on	all	pizzas	today!,Promotional
your  otp  for  paytm  login  is  857246.  do  not  share  with  anyone.,Transactional
Payment	of	Rs.9614	received	for	your	mobile	recharge.💯,Transactional
Mom	said	dinner	is	ready	😂	come	fast!,Personal
Selected	for	a	lucky	draw.	Call	9998887770	now! 😎,Spam
Your account has been blocked. Verify immediately at http://fakebank.com Recharge kar diya kya Jio ka?💯,Spam
Zomato	Gold:	Enjoy	1+1	meals.	Activate	now!,Promotional
Exam	starts	at	9:00	AM	sharp.,Starred
Domino’s:	Buy	1	Get	1	FREE	on	all	pizzas	today!,Promotional
Reliance Digital: Pre-book iPhone now & get assured gift.,Promotional
booking  id  7627  cancelled.  refund  in  3-5  days.,Transactional
Swiggy  offer:  Free  delivery  on  your  first  3  orders!  Recharge  kar  diya  kya  Jio  ka?,Promotional
Can	you	pick	me	up	on	your	way?,Personal
Booking ID 4857 cancelled. Refund in 3-5 days.💯,Transactional
Call me when you reach home.,Personal
transaction	alert:	rs.2755	credited	to	your	account.,Transactional
Get  50%  off  on  Myntra  this  weekend!  Shop  now.,Promotional
Can you pick me up on your way?,Personal
Grab  up  to  70%  off  on  Flipkart’s  Big  Billion  Days.,Promotional
Flight  6413  delayed  by  3  hours.,Transactional
"Hey	bro,	are	we	meeting	today?",Personal
policy	#2378	premium	of	rs.3689	successfully	paid.,Transactional
"recharge  done  successfully,  enjoy  your  weekend!💯",Promotional
Can  you  pick  me  up  on  your  way?,Personal
Ajio	clearance	sale	up	to	80%	off!,Promotional
"CONGRATS!  You  have  won  ₹10,00,000.  Click  http://bit.ly/win-now  Order  aa  gaya  kya  flipkart  se?",Spam
Congrats!  You’re  shortlisted  for  a  brand-new  car!,Spam
Reliance Digital: Pre-book iPhone now & get assured gift.,Promotional
zomato  gold:  enjoy  1+1  meals.  activate  now!,Promotional
get  50%  off  on  myntra  this  weekend!  shop  now.  kyc  update  karna  mat  bhoolna.,Promotional
Can  you  pick  me  up  on  your  way?,Personal
Train	booking	for	Pune-Bangalore	confirmed.	PNR:	7634.,Transactional
"Just checking on you, how’s everything going?",Personal
Happy  Birthday  man  🎉  wish  you  all  the  best!,Personal
domino’s:	buy	1	get	1	free	on	all	pizzas	today!,Promotional
Reliance Digital: Pre-book iPhone now & get assured gift.,Promotional
Earn ₹5000/day working from home! Limited spots available.,Spam
Selected  for  a  lucky  draw.  Call  9998887770  now!,Spam
get  50%  off  on  myntra  this  weekend!  shop  now.,Promotional
Reliance  Digital:  Pre-book  iPhone  now  &  get  assured  gift.??,Promotional
Mom said dinner is ready 😂 come fast!,Personal
Exclusive deal! Get iPhone 15 for just ₹4999.,Spam
bro	the	movie	was	awesome	yesterday!,Personal
"Hey	bro,	are	we	meeting	today?",Personal
I’ll  send  you  the  assignment  file  tonight.,Personal
your	account	has	been	blocked.	verify	immediately	at	http://fakebank.com,Spam
Your  account  updated  successfully.  Visit  app  for  details.,Promotional
update  your  kyc  or  account  will  be  frozen.??,Spam
train booking for chennai-hyderabad confirmed. pnr: 8783. free netflix mil raha hai bro 😎,Transactional
Grab up to 70% off on Flipkart’s Big Billion Days. KYC update karna mat bhoolna.,Promotional
transaction  alert:  rs.2238  credited  to  your  account.,Transactional
Don’t  forget  tomorrow’s  match  at  7.,Personal
UR  order  confm’d  #1365  ✉️,Spam
I’ll	send	you	the	assignment	file	tonight.	Yaar	exam	ke	liye	padhe	kya	kal?,Personal
"Flight  1927  delayed  by  1  hours.  Arey  yaar,  kal  milte  hain  na?",Transactional
Booking ID 4268 cancelled. Refund in 3-5 days.,Transactional
Call	me	when	you	reach	home.,Personal
Meeting	postponed	bro	😒	http://office-meet.fake	Aaj	lunch	me	kya	khaoge?,Personal
Domino’s:  Buy  1  Get  1  FREE  on  all  pizzas  today!  KYC  update  karna  mat  bhoolna.,Promotional
your	electricity	bill	of	rs.6646	is	due	on	5/1/2025.	pay	now	to	avoid	disconnection.,Transactional
Your electricity bill of Rs.4790 is due on 23/3/2025. Pay now to avoid disconnection.,Transactional
BookMyShow:  ₹150  cashback  on  your  next  booking.  KYC  update  karna  mat  bhoolna.,Promotional
Policy	#9904	premium	of	Rs.6263	successfully	paid.,Transactional
get	50%	off	on	myntra	this	weekend!	shop	now. 😎,Promotional
"Hey	bro,	are	we	meeting	today?	KYC	update	karna	mat	bhoolna.",Personal
call  me  when  you  reach  home.,Personal
Happy  Birthday  man  🎉  wish  you  all  the  best!,Personal
Don’t  forget  tomorrow’s  match  at  7.  Recharge  kar  diya  kya  Jio  ka?,Personal
"Hey bro, are we meeting today?",Personal
"Don’t forget to submit the assignment today. Offer mast hai bhai, jaldi le le!",Starred
Bro the movie was awesome yesterday!,Personal
Bro  the  movie  was  awesome  yesterday!  Papa  ka  call  aya  tha  abhi.,Personal
Mom  said  dinner  is  ready  😂  come  fast!,Personal
Amazon  order  #5516  has  been  shipped.  Expected  delivery  tomorrow.,Transactional
Train	booking	for	Chennai-Hyderabad	confirmed.	PNR:	8580.,Transactional
amazon	order	#1476	has	been	shipped.	expected	delivery	tomorrow.,Transactional
I’ll	send	you	the	assignment	file	tonight.,Personal
