text,label
Exclusive Offer: Get a flat 41% discount on your next order from StyleUp. T&C apply.,promotions
Book your tickets for the the meeting now and get an early bird discount of 39%!,promotions
You have (1) new unread message from a secret admirer. Read it here: http://bit.ly/xyz123,spam
Your order #6510698 from Myntra has been shipped. Track here: http://short.url/pqr789,transactions
Did you see that movie last night? Was amazing!,personal
"Running late, be there in 16 mins.",personal
Just reached the cafe. Where are you?,personal
"I'll call you back in a bit, in a meeting right now.",personal
Rs. 11350 has been credited to your account XX6086.,transactions
Happy Birthday! Hope you have a great day 🎉,personal
"Running late, be there in 8 mins.",personal
Happy Birthday! Hope you have a great day 🎉,personal
"I'll call you back in a bit, in a meeting right now.",personal
Rs. 11350 has been credited to your account XX7248.,transactions
FREE PS5! You have been selected as a lucky winner. Claim your reward now before it expires: http://short.url/pqr789,spam
Thank you for your payment of Rs. 21400 at Zomato.,transactions
Your phone is infected with 5 viruses! Remove them now with our antivirus app: http://tiny.cc/abc456,spam
Earn Rs. 16550 per day from home! No experience needed. WhatsApp us now at 98XXXXXX01.,spam
lol that's hilarious 😂,personal
Your Google subscription has been renewed for Rs. 1800.,transactions
Did you see that movie last night? Was amazing!,personal
Let's catch up this weekend. Are you free on Saturday?,personal
Make money fast with our exclusive crypto trading signals. Guaranteed profits! Join our Telegram channel: http://short.url/pqr789,spam
"Congratulations! You've won a Rs. 7750 cash prize. To claim, click this link: http://tiny.cc/abc456",spam
Your phone is infected with 5 viruses! Remove them now with our antivirus app: http://short.url/pqr789,spam
Your OTP for Amazon is 970991. It is valid for 12 minutes. Do not share it with anyone.,transactions
"Thanks for yesterday, it was a lot of fun!",personal
URGENT: Your bank account has been compromised. Verify your identity immediately at http://short.url/pqr789 to avoid suspension.,spam
FLASH SALE! Get 32% off on all home decor at FreshFoods. Use code BIGSALE. Shop now: http://short.url/pqr789,promotions
Upgrade your plan and get 2x data for the same price. Offer for UrbanLadder users only.,promotions
URGENT: Your bank account has been compromised. Verify your identity immediately at http://bit.ly/xyz123 to avoid suspension.,spam
Upgrade your plan and get 2x data for the same price. Offer for UrbanLadder users only.,promotions
Make money fast with our exclusive crypto trading signals. Guaranteed profits! Join our Telegram channel: http://tiny.cc/abc456,spam
Upgrade your plan and get 2x data for the same price. Offer for FreshFoods users only.,promotions
Rs. 16550 has been credited to your account XX7248.,transactions
Your cart is waiting! Complete your purchase now and get free shipping. http://tiny.cc/abc456,promotions
Your order #1313671 from Flipkart has been shipped. Track here: http://tiny.cc/abc456,transactions
Your cart is waiting! Complete your purchase now and get free shipping. http://bit.ly/xyz123,promotions
What time should I come over?,personal
"Hey, are we still on for dinner tomorrow?",personal
Exclusive Offer: Get a flat 43% discount on your next order from MegaStore. T&C apply.,promotions
"Congratulations! You've won a Rs. 1200 cash prize. To claim, click this link: http://tiny.cc/abc456",spam
Your Netflix subscription has been renewed for Rs. 7750.,transactions
Let's catch up this weekend. Are you free on Saturday?,personal
Your cart is waiting! Complete your purchase now and get free shipping. http://bit.ly/xyz123,promotions
How's your mom doing?,personal
New arrivals are here! Explore the latest collection at UrbanLadder. Visit http://tiny.cc/abc456,promotions
Your phone is infected with 5 viruses! Remove them now with our antivirus app: http://tiny.cc/abc456,spam
URGENT: Your bank account has been compromised. Verify your identity immediately at http://tiny.cc/abc456 to avoid suspension.,spam
Hey! We miss you. Here's a Rs. 16550 voucher just for you. Use code DEAL100. Valid till 15-Nov-2025.,promotions
Exclusive Offer: Get a flat 32% discount on your next order from UrbanLadder. T&C apply.,promotions
URGENT: Your bank account has been compromised. Verify your identity immediately at http://tiny.cc/abc456 to avoid suspension.,spam
How's your mom doing?,personal
You have (1) new unread message from a secret admirer. Read it here: http://short.url/pqr789,spam
Make money fast with our exclusive crypto trading signals. Guaranteed profits! Join our Telegram channel: http://tiny.cc/abc456,spam
Reminder: Your credit card payment of Rs. 11350 is due on 15-Nov-2025.,transactions
Your phone is infected with 5 viruses! Remove them now with our antivirus app: http://tiny.cc/abc456,spam
Approved: Your personal loan of Rs. 21400 is ready. No documents required. Click for instant cash: http://bit.ly/xyz123,spam
"Account Alert: A login from a new device was detected at 12:15 PM. If this wasn't you, please secure your account.",transactions
Hey! We miss you. Here's a Rs. 12850 voucher just for you. Use code FREEDEL. Valid till 30-Sep-2025.,promotions
FREE Holiday Package! You have been selected as a lucky winner. Claim your reward now before it expires: http://bit.ly/xyz123,spam
Approved: Your personal loan of Rs. 7750 is ready. No documents required. Click for instant cash: http://tiny.cc/abc456,spam
"Congratulations! You've won a Rs. 1800 cash prize. To claim, click this link: http://tiny.cc/abc456",spam
You have (1) new unread message from a secret admirer. Read it here: http://bit.ly/xyz123,spam
Earn Rs. 16550 per day from home! No experience needed. WhatsApp us now at 98XXXXXX01.,spam
"Congratulations! You've won a Rs. 1200 cash prize. To claim, click this link: http://short.url/pqr789",spam
Rs. 1200 has been credited to your account XX1182.,transactions
"I'll call you back in a bit, in a meeting right now.",personal
How's your mom doing?,personal
Don't forget to take out the trash.,personal
Exclusive Offer: Get a flat 52% discount on your next order from Boat. T&C apply.,promotions
Don't forget to take out the trash.,personal
"Thanks for yesterday, it was a lot of fun!",personal
Your OTP for your bank is 500732. It is valid for 51 minutes. Do not share it with anyone.,transactions
Your order #1313671 from Myntra has been shipped. Track here: http://tiny.cc/abc456,transactions
You have (1) new unread message from a secret admirer. Read it here: http://short.url/pqr789,spam
Your OTP for Amazon is 210423. It is valid for 58 minutes. Do not share it with anyone.,transactions
Hey! We miss you. Here's a Rs. 1800 voucher just for you. Use code SAVE50. Valid till 30-Sep-2025.,promotions
Your phone is infected with 5 viruses! Remove them now with our antivirus app: http://tiny.cc/abc456,spam
Your package from BigBasket is out for delivery today.,transactions
Reminder: Your credit card payment of Rs. 12850 is due on 05-Oct-2025.,transactions
Earn Rs. 5600 per day from home! No experience needed. WhatsApp us now at 98XXXXXX01.,spam
Rs. 12850 has been debited from your account XX6086 for a purchase at Flipkart.,transactions
FREE Holiday Package! You have been selected as a lucky winner. Claim your reward now before it expires: http://tiny.cc/abc456,spam
URGENT: Your bank account has been compromised. Verify your identity immediately at http://tiny.cc/abc456 to avoid suspension.,spam
Approved: Your personal loan of Rs. 16550 is ready. No documents required. Click for instant cash: http://bit.ly/xyz123,spam
Reminder: Your credit card payment of Rs. 7750 is due on 15-Nov-2025.,transactions
Can you pick up some bread on your way home?,personal
Your OTP for Swiggy is 210423. It is valid for 34 minutes. Do not share it with anyone.,transactions
Your OTP for Netflix is 554576. It is valid for 16 minutes. Do not share it with anyone.,transactions
Exclusive Offer: Get a flat 39% discount on your next order from FreshFoods. T&C apply.,promotions
Let's catch up this weekend. Are you free on Saturday?,personal
Earn Rs. 1800 per day from home! No experience needed. WhatsApp us now at 98XXXXXX01.,spam
Rs. 6000 has been credited to your account XX7661.,transactions
Book your tickets for the the meeting now and get an early bird discount of 10%!,promotions
"Hey, are we still on for the party tonight?",personal
Make money fast with our exclusive crypto trading signals. Guaranteed profits! Join our Telegram channel: http://bit.ly/xyz123,spam
How's your mom doing?,personal
Your your bank subscription has been renewed for Rs. 7750.,transactions
"Account Alert: A login from a new device was detected at 09:30 AM. If this wasn't you, please secure your account.",transactions
"Hey, are we still on for dinner tonight?",personal
Can you pick up some vegetables on your way home?,personal
How's your mom doing?,personal
Your Netflix subscription has been renewed for Rs. 6000.,transactions
"Hey, are we still on for the party this weekend?",personal
"Account Alert: A login from a new device was detected at 08:45 PM. If this wasn't you, please secure your account.",transactions
Your package from Amazon is out for delivery today.,transactions
"Hey, are we still on for the movie on Friday?",personal
Just reached the office. Where are you?,personal
"I'll call you back in a bit, in a meeting right now.",personal
Reminder: Your credit card payment of Rs. 5600 is due on 30-Sep-2025.,transactions
"Account Alert: A login from a new device was detected at 09:30 AM. If this wasn't you, please secure your account.",transactions
FREE Holiday Package! You have been selected as a lucky winner. Claim your reward now before it expires: http://short.url/pqr789,spam
Approved: Your personal loan of Rs. 1800 is ready. No documents required. Click for instant cash: http://tiny.cc/abc456,spam
Rs. 11350 has been debited from your account XX7661 for a purchase at Myntra.,transactions
URGENT: Your bank account has been compromised. Verify your identity immediately at http://tiny.cc/abc456 to avoid suspension.,spam
Your OTP for Amazon is 500732. It is valid for 44 minutes. Do not share it with anyone.,transactions
Earn Rs. 5600 per day from home! No experience needed. WhatsApp us now at 98XXXXXX01.,spam
FLASH SALE! Get 11% off on all fashion at Boat. Use code GET20. Shop now: http://short.url/pqr789,promotions
"Thanks for yesterday, it was a lot of fun!",personal
Can you pick up some bread on your way home?,personal
FREE Holiday Package! You have been selected as a lucky winner. Claim your reward now before it expires: http://short.url/pqr789,spam
Let's catch up this weekend. Are you free on Saturday?,personal
"Congratulations! You've won a Rs. 21400 cash prize. To claim, click this link: http://bit.ly/xyz123",spam
New arrivals are here! Explore the latest collection at FreshFoods. Visit http://bit.ly/xyz123,promotions
Approved: Your personal loan of Rs. 19050 is ready. No documents required. Click for instant cash: http://short.url/pqr789,spam
Did you see that movie last night? Was amazing!,personal
FLASH SALE! Get 10% off on all groceries at Boat. Use code SAVE50. Shop now: http://bit.ly/xyz123,promotions
Upgrade your plan and get 2x data for the same price. Offer for MegaStore users only.,promotions
Your Google subscription has been renewed for Rs. 6000.,transactions
You have (1) new unread message from a secret admirer. Read it here: http://short.url/pqr789,spam
"Congratulations! You've won a Rs. 19050 cash prize. To claim, click this link: http://tiny.cc/abc456",spam
You have (1) new unread message from a secret admirer. Read it here: http://tiny.cc/abc456,spam
URGENT: Your bank account has been compromised. Verify your identity immediately at http://short.url/pqr789 to avoid suspension.,spam
Your package from BigBasket is out for delivery today.,transactions
Earn Rs. 21400 per day from home! No experience needed. WhatsApp us now at 98XXXXXX01.,spam
Upgrade your plan and get 2x data for the same price. Offer for StyleUp users only.,promotions
Book your tickets for the the meeting now and get an early bird discount of 52%!,promotions
Your cart is waiting! Complete your purchase now and get free shipping. http://tiny.cc/abc456,promotions
"Congratulations! You've won a Rs. 21400 cash prize. To claim, click this link: http://bit.ly/xyz123",spam
"Congratulations! You've won a Rs. 16550 cash prize. To claim, click this link: http://short.url/pqr789",spam
Your package from Flipkart is out for delivery today.,transactions
FREE PS5! You have been selected as a lucky winner. Claim your reward now before it expires: http://short.url/pqr789,spam
Exclusive Offer: Get a flat 43% discount on your next order from MegaStore. T&C apply.,promotions
Your Amazon subscription has been renewed for Rs. 1200.,transactions
Make money fast with our exclusive crypto trading signals. Guaranteed profits! Join our Telegram channel: http://bit.ly/xyz123,spam
Earn Rs. 11350 per day from home! No experience needed. WhatsApp us now at 98XXXXXX01.,spam
"I'll call you back in a bit, in a meeting right now.",personal
How's your mom doing?,personal
URGENT: Your bank account has been compromised. Verify your identity immediately at http://bit.ly/xyz123 to avoid suspension.,spam
Your Netflix subscription has been renewed for Rs. 12850.,transactions
"Account Alert: A login from a new device was detected at 09:30 AM. If this wasn't you, please secure your account.",transactions
Your OTP for Google is 622959. It is valid for 24 minutes. Do not share it with anyone.,transactions
What time should I come over?,personal
Your cart is waiting! Complete your purchase now and get free shipping. http://tiny.cc/abc456,promotions
Just reached Phoenix Mall. Where are you?,personal
"Account Alert: A login from a new device was detected at 12:15 PM. If this wasn't you, please secure your account.",transactions
New arrivals are here! Explore the latest collection at MegaStore. Visit http://tiny.cc/abc456,promotions
Earn Rs. 7750 per day from home! No experience needed. WhatsApp us now at 98XXXXXX01.,spam
Your OTP for Google is 712782. It is valid for 8 minutes. Do not share it with anyone.,transactions
Let's catch up this weekend. Are you free on Saturday?,personal
FLASH SALE! Get 47% off on all fashion at FreshFoods. Use code BIGSALE. Shop now: http://tiny.cc/abc456,promotions
Your cart is waiting! Complete your purchase now and get free shipping. http://tiny.cc/abc456,promotions
Your cart is waiting! Complete your purchase now and get free shipping. http://tiny.cc/abc456,promotions
Let's catch up this weekend. Are you free on Saturday?,personal
Your package from Zomato is out for delivery today.,transactions
FLASH SALE! Get 32% off on all electronics at UrbanLadder. Use code GET20. Shop now: http://bit.ly/xyz123,promotions
Earn Rs. 19050 per day from home! No experience needed. WhatsApp us now at 98XXXXXX01.,spam
Your Netflix subscription has been renewed for Rs. 7750.,transactions
You have (1) new unread message from a secret admirer. Read it here: http://short.url/pqr789,spam
Reminder: Your credit card payment of Rs. 12850 is due on 30-Sep-2025.,transactions
Approved: Your personal loan of Rs. 11350 is ready. No documents required. Click for instant cash: http://bit.ly/xyz123,spam
Earn Rs. 1800 per day from home! No experience needed. WhatsApp us now at 98XXXXXX01.,spam
Upgrade your plan and get 2x data for the same price. Offer for FreshFoods users only.,promotions
"Congratulations! You've won a Rs. 7750 cash prize. To claim, click this link: http://short.url/pqr789",spam
Rs. 19050 has been credited to your account XX3331.,transactions
Upgrade your plan and get 2x data for the same price. Offer for MegaStore users only.,promotions
FREE iPhone 15! You have been selected as a lucky winner. Claim your reward now before it expires: http://bit.ly/xyz123,spam
Hey! We miss you. Here's a Rs. 19050 voucher just for you. Use code BIGSALE. Valid till 15-Nov-2025.,promotions
Approved: Your personal loan of Rs. 1800 is ready. No documents required. Click for instant cash: http://tiny.cc/abc456,spam
Your order #9597450 from Flipkart has been shipped. Track here: http://short.url/pqr789,transactions
Rs. 19050 has been debited from your account XX3331 for a purchase at BigBasket.,transactions
Your order #1313671 from Zomato has been shipped. Track here: http://tiny.cc/abc456,transactions
Book your tickets for the the movie now and get an early bird discount of 47%!,promotions
Can you pick up some vegetables on your way home?,personal
Book your tickets for the lunch now and get an early bird discount of 11%!,promotions
"Congratulations! You've won a Rs. 7750 cash prize. To claim, click this link: http://bit.ly/xyz123",spam
What time should I come over?,personal
Hey! We miss you. Here's a Rs. 5600 voucher just for you. Use code FREEDEL. Valid till 30-Sep-2025.,promotions
Rs. 16550 has been credited to your account XX7661.,transactions
Your phone is infected with 5 viruses! Remove them now with our antivirus app: http://tiny.cc/abc456,spam
URGENT: Your bank account has been compromised. Verify your identity immediately at http://bit.ly/xyz123 to avoid suspension.,spam
Exclusive Offer: Get a flat 60% discount on your next order from Boat. T&C apply.,promotions
Your order #4523634 from BigBasket has been shipped. Track here: http://short.url/pqr789,transactions
FLASH SALE! Get 47% off on all fashion at FreshFoods. Use code GET20. Shop now: http://short.url/pqr789,promotions
Make money fast with our exclusive crypto trading signals. Guaranteed profits! Join our Telegram channel: http://tiny.cc/abc456,spam
How's your mom doing?,personal
URGENT: Your bank account has been compromised. Verify your identity immediately at http://bit.ly/xyz123 to avoid suspension.,spam
Can you pick up some chicken on your way home?,personal
Thank you for your payment of Rs. 1200 at Zomato.,transactions
Your cart is waiting! Complete your purchase now and get free shipping. http://bit.ly/xyz123,promotions
Upgrade your plan and get 2x data for the same price. Offer for Boat users only.,promotions
Hey! We miss you. Here's a Rs. 1200 voucher just for you. Use code GET20. Valid till 30-Sep-2025.,promotions
FREE PS5! You have been selected as a lucky winner. Claim your reward now before it expires: http://bit.ly/xyz123,spam
"Account Alert: A login from a new device was detected at 09:30 AM. If this wasn't you, please secure your account.",transactions
Book your tickets for the lunch now and get an early bird discount of 10%!,promotions
New arrivals are here! Explore the latest collection at Boat. Visit http://bit.ly/xyz123,promotions
FREE Holiday Package! You have been selected as a lucky winner. Claim your reward now before it expires: http://tiny.cc/abc456,spam
Just reached Phoenix Mall. Where are you?,personal
Did you see that movie last night? Was amazing!,personal
Exclusive Offer: Get a flat 52% discount on your next order from Boat. T&C apply.,promotions
Earn Rs. 7750 per day from home! No experience needed. WhatsApp us now at 98XXXXXX01.,spam
Your Amazon subscription has been renewed for Rs. 1800.,transactions
"Account Alert: A login from a new device was detected at 12:15 PM. If this wasn't you, please secure your account.",transactions
Your cart is waiting! Complete your purchase now and get free shipping. http://bit.ly/xyz123,promotions
Approved: Your personal loan of Rs. 6000 is ready. No documents required. Click for instant cash: http://short.url/pqr789,spam
Your Amazon subscription has been renewed for Rs. 11350.,transactions
"Hey, are we still on for the movie this weekend?",personal
What time should I come over?,personal
Let's catch up this weekend. Are you free on Saturday?,personal
"Hey, are we still on for the meeting this weekend?",personal
Rs. 11350 has been credited to your account XX1182.,transactions
"I'll call you back in a bit, in a meeting right now.",personal
Hey! We miss you. Here's a Rs. 21400 voucher just for you. Use code SAVE50. Valid till 05-Oct-2025.,promotions
"Congratulations! You've won a Rs. 6000 cash prize. To claim, click this link: http://bit.ly/xyz123",spam
Rs. 16550 has been credited to your account XX7661.,transactions
Book your tickets for the the party now and get an early bird discount of 41%!,promotions
FLASH SALE! Get 32% off on all fashion at UrbanLadder. Use code GET20. Shop now: http://bit.ly/xyz123,promotions
Thank you for your payment of Rs. 11350 at Flipkart.,transactions
Your cart is waiting! Complete your purchase now and get free shipping. http://short.url/pqr789,promotions
FLASH SALE! Get 47% off on all electronics at StyleUp. Use code SAVE50. Shop now: http://bit.ly/xyz123,promotions
You have (1) new unread message from a secret admirer. Read it here: http://bit.ly/xyz123,spam
Reminder: Your credit card payment of Rs. 7750 is due on 30-Sep-2025.,transactions
FLASH SALE! Get 10% off on all electronics at MegaStore. Use code DEAL100. Shop now: http://short.url/pqr789,promotions
Reminder: Your credit card payment of Rs. 1800 is due on 05-Oct-2025.,transactions
Thank you for your payment of Rs. 6000 at Myntra.,transactions
Rs. 16550 has been credited to your account XX7248.,transactions
FREE Holiday Package! You have been selected as a lucky winner. Claim your reward now before it expires: http://short.url/pqr789,spam
lol that's hilarious 😂,personal
Reminder: Your credit card payment of Rs. 11350 is due on 30-Sep-2025.,transactions
Can you pick up some eggs on your way home?,personal
Did you see that movie last night? Was amazing!,personal
Did you see that movie last night? Was amazing!,personal
Your package from Zomato is out for delivery today.,transactions
Happy Birthday! Hope you have a great day 🎉,personal
Your cart is waiting! Complete your purchase now and get free shipping. http://bit.ly/xyz123,promotions
Thank you for your payment of Rs. 11350 at Myntra.,transactions
Book your tickets for the lunch now and get an early bird discount of 20%!,promotions
New arrivals are here! Explore the latest collection at StyleUp. Visit http://bit.ly/xyz123,promotions
"Thanks for yesterday, it was a lot of fun!",personal
Let's catch up this weekend. Are you free on Saturday?,personal
Your Google subscription has been renewed for Rs. 5600.,transactions
"Running late, be there in 34 mins.",personal
"Account Alert: A login from a new device was detected at 08:45 PM. If this wasn't you, please secure your account.",transactions
Don't forget to take out the trash.,personal
Rs. 11350 has been debited from your account XX3331 for a purchase at BigBasket.,transactions
Your order #6271569 from Amazon has been shipped. Track here: http://short.url/pqr789,transactions
Your package from BigBasket is out for delivery today.,transactions
Exclusive Offer: Get a flat 39% discount on your next order from FreshFoods. T&C apply.,promotions
You have (1) new unread message from a secret admirer. Read it here: http://tiny.cc/abc456,spam
Your cart is waiting! Complete your purchase now and get free shipping. http://short.url/pqr789,promotions
"Hey, are we still on for dinner this weekend?",personal
Reminder: Your credit card payment of Rs. 7750 is due on 05-Oct-2025.,transactions
Rs. 21400 has been credited to your account XX1182.,transactions
Hey! We miss you. Here's a Rs. 6000 voucher just for you. Use code SAVE50. Valid till 30-Sep-2025.,promotions
Rs. 1200 has been credited to your account XX6086.,transactions
Did you see that movie last night? Was amazing!,personal
"Account Alert: A login from a new device was detected at 08:45 PM. If this wasn't you, please secure your account.",transactions
New arrivals are here! Explore the latest collection at FreshFoods. Visit http://tiny.cc/abc456,promotions
Just reached Phoenix Mall. Where are you?,personal
FLASH SALE! Get 32% off on all electronics at FreshFoods. Use code SAVE50. Shop now: http://bit.ly/xyz123,promotions
lol that's hilarious 😂,personal
Upgrade your plan and get 2x data for the same price. Offer for UrbanLadder users only.,promotions
You have (1) new unread message from a secret admirer. Read it here: http://short.url/pqr789,spam
Can you pick up some vegetables on your way home?,personal
Earn Rs. 5600 per day from home! No experience needed. WhatsApp us now at 98XXXXXX01.,spam
Just reached the office. Where are you?,personal
Just reached the cafe. Where are you?,personal
URGENT: Your bank account has been compromised. Verify your identity immediately at http://tiny.cc/abc456 to avoid suspension.,spam
FLASH SALE! Get 10% off on all fashion at StyleUp. Use code DEAL100. Shop now: http://tiny.cc/abc456,promotions
Rs. 1800 has been debited from your account XX6086 for a purchase at Flipkart.,transactions
Thank you for your payment of Rs. 1200 at BigBasket.,transactions
"I'll call you back in a bit, in a meeting right now.",personal
Thank you for your payment of Rs. 5600 at Myntra.,transactions
Your Netflix subscription has been renewed for Rs. 11350.,transactions
Your Google subscription has been renewed for Rs. 11350.,transactions
FLASH SALE! Get 41% off on all groceries at FreshFoods. Use code FREEDEL. Shop now: http://short.url/pqr789,promotions
Reminder: Your credit card payment of Rs. 12850 is due on 30-Sep-2025.,transactions
FREE PS5! You have been selected as a lucky winner. Claim your reward now before it expires: http://short.url/pqr789,spam
FLASH SALE! Get 52% off on all home decor at Boat. Use code GET20. Shop now: http://bit.ly/xyz123,promotions
"Thanks for yesterday, it was a lot of fun!",personal
FREE Holiday Package! You have been selected as a lucky winner. Claim your reward now before it expires: http://bit.ly/xyz123,spam
Your Google subscription has been renewed for Rs. 6000.,transactions
FLASH SALE! Get 32% off on all fashion at MegaStore. Use code DEAL100. Shop now: http://tiny.cc/abc456,promotions
Your order #9597450 from Myntra has been shipped. Track here: http://bit.ly/xyz123,transactions
FLASH SALE! Get 39% off on all electronics at Boat. Use code GET20. Shop now: http://tiny.cc/abc456,promotions
Did you see that movie last night? Was amazing!,personal
Can you pick up some chicken on your way home?,personal
FREE iPhone 15! You have been selected as a lucky winner. Claim your reward now before it expires: http://bit.ly/xyz123,spam
Make money fast with our exclusive crypto trading signals. Guaranteed profits! Join our Telegram channel: http://short.url/pqr789,spam
Make money fast with our exclusive crypto trading signals. Guaranteed profits! Join our Telegram channel: http://bit.ly/xyz123,spam
FLASH SALE! Get 20% off on all fashion at FreshFoods. Use code GET20. Shop now: http://bit.ly/xyz123,promotions
Book your tickets for the the meeting now and get an early bird discount of 11%!,promotions
Upgrade your plan and get 2x data for the same price. Offer for FreshFoods users only.,promotions
URGENT: Your bank account has been compromised. Verify your identity immediately at http://short.url/pqr789 to avoid suspension.,spam
"I'll call you back in a bit, in a meeting right now.",personal
Let's catch up this weekend. Are you free on Saturday?,personal
FLASH SALE! Get 20% off on all home decor at Boat. Use code GET20. Shop now: http://tiny.cc/abc456,promotions
Happy Birthday! Hope you have a great day 🎉,personal
Let's catch up this weekend. Are you free on Saturday?,personal
Your phone is infected with 5 viruses! Remove them now with our antivirus app: http://tiny.cc/abc456,spam
Your phone is infected with 5 viruses! Remove them now with our antivirus app: http://bit.ly/xyz123,spam
"Hey, are we still on for the movie tomorrow?",personal
Your package from Flipkart is out for delivery today.,transactions
Exclusive Offer: Get a flat 20% discount on your next order from FreshFoods. T&C apply.,promotions
Earn Rs. 5600 per day from home! No experience needed. WhatsApp us now at 98XXXXXX01.,spam
Book your tickets for the the meeting now and get an early bird discount of 43%!,promotions
Can you pick up some milk on your way home?,personal
Make money fast with our exclusive crypto trading signals. Guaranteed profits! Join our Telegram channel: http://short.url/pqr789,spam
"Account Alert: A login from a new device was detected at 12:15 PM. If this wasn't you, please secure your account.",transactions
FREE Smartwatch! You have been selected as a lucky winner. Claim your reward now before it expires: http://short.url/pqr789,spam
Your package from Amazon is out for delivery today.,transactions
Make money fast with our exclusive crypto trading signals. Guaranteed profits! Join our Telegram channel: http://tiny.cc/abc456,spam
Approved: Your personal loan of Rs. 21400 is ready. No documents required. Click for instant cash: http://short.url/pqr789,spam
Thank you for your payment of Rs. 1800 at BigBasket.,transactions
Your phone is infected with 5 viruses! Remove them now with our antivirus app: http://bit.ly/xyz123,spam
"I'll call you back in a bit, in a meeting right now.",personal
Make money fast with our exclusive crypto trading signals. Guaranteed profits! Join our Telegram channel: http://bit.ly/xyz123,spam
Your Google subscription has been renewed for Rs. 6000.,transactions
Happy Birthday! Hope you have a great day 🎉,personal
"Hey, are we still on for lunch on Friday?",personal
New arrivals are here! Explore the latest collection at FreshFoods. Visit http://short.url/pqr789,promotions
lol that's hilarious 😂,personal
"I'll call you back in a bit, in a meeting right now.",personal
Your cart is waiting! Complete your purchase now and get free shipping. http://bit.ly/xyz123,promotions
lol that's hilarious 😂,personal
Earn Rs. 21400 per day from home! No experience needed. WhatsApp us now at 98XXXXXX01.,spam
"Congratulations! You've won a Rs. 6000 cash prize. To claim, click this link: http://bit.ly/xyz123",spam
Your package from Myntra is out for delivery today.,transactions
Your package from Amazon is out for delivery today.,transactions
"Running late, be there in 38 mins.",personal
You have (1) new unread message from a secret admirer. Read it here: http://short.url/pqr789,spam
You have (1) new unread message from a secret admirer. Read it here: http://tiny.cc/abc456,spam
Just reached the cafe. Where are you?,personal
Your cart is waiting! Complete your purchase now and get free shipping. http://bit.ly/xyz123,promotions
Let's catch up this weekend. Are you free on Saturday?,personal
You have (1) new unread message from a secret admirer. Read it here: http://short.url/pqr789,spam
Make money fast with our exclusive crypto trading signals. Guaranteed profits! Join our Telegram channel: http://tiny.cc/abc456,spam
Your Google subscription has been renewed for Rs. 1800.,transactions
"Hey, are we still on for dinner tonight?",personal
URGENT: Your bank account has been compromised. Verify your identity immediately at http://short.url/pqr789 to avoid suspension.,spam
Your package from Flipkart is out for delivery today.,transactions
You have (1) new unread message from a secret admirer. Read it here: http://bit.ly/xyz123,spam
"Running late, be there in 8 mins.",personal
lol that's hilarious 😂,personal
FLASH SALE! Get 52% off on all fashion at Boat. Use code GET20. Shop now: http://short.url/pqr789,promotions
Your phone is infected with 5 viruses! Remove them now with our antivirus app: http://tiny.cc/abc456,spam
URGENT: Your bank account has been compromised. Verify your identity immediately at http://tiny.cc/abc456 to avoid suspension.,spam
"Thanks for yesterday, it was a lot of fun!",personal
Your package from BigBasket is out for delivery today.,transactions
What time should I come over?,personal
Thank you for your payment of Rs. 21400 at Myntra.,transactions
Rs. 1800 has been credited to your account XX7248.,transactions
Can you pick up some chicken on your way home?,personal
"I'll call you back in a bit, in a meeting right now.",personal
FLASH SALE! Get 60% off on all electronics at StyleUp. Use code FREEDEL. Shop now: http://tiny.cc/abc456,promotions
Let's catch up this weekend. Are you free on Saturday?,personal
"Running late, be there in 51 mins.",personal
New arrivals are here! Explore the latest collection at StyleUp. Visit http://tiny.cc/abc456,promotions
lol that's hilarious 😂,personal
Book your tickets for the the movie now and get an early bird discount of 60%!,promotions
Your order #6510698 from BigBasket has been shipped. Track here: http://tiny.cc/abc456,transactions
FREE PS5! You have been selected as a lucky winner. Claim your reward now before it expires: http://bit.ly/xyz123,spam
Your order #9597450 from Flipkart has been shipped. Track here: http://tiny.cc/abc456,transactions
Make money fast with our exclusive crypto trading signals. Guaranteed profits! Join our Telegram channel: http://bit.ly/xyz123,spam
URGENT: Your bank account has been compromised. Verify your identity immediately at http://tiny.cc/abc456 to avoid suspension.,spam
"Running late, be there in 34 mins.",personal
Your package from Myntra is out for delivery today.,transactions
"I'll call you back in a bit, in a meeting right now.",personal
Upgrade your plan and get 2x data for the same price. Offer for StyleUp users only.,promotions
New arrivals are here! Explore the latest collection at Boat. Visit http://short.url/pqr789,promotions
Your OTP for Netflix is 712782. It is valid for 24 minutes. Do not share it with anyone.,transactions
Thank you for your payment of Rs. 19050 at Amazon.,transactions
Approved: Your personal loan of Rs. 6000 is ready. No documents required. Click for instant cash: http://tiny.cc/abc456,spam
Exclusive Offer: Get a flat 11% discount on your next order from MegaStore. T&C apply.,promotions
New arrivals are here! Explore the latest collection at FreshFoods. Visit http://short.url/pqr789,promotions
Your OTP for your bank is 533008. It is valid for 51 minutes. Do not share it with anyone.,transactions
Upgrade your plan and get 2x data for the same price. Offer for FreshFoods users only.,promotions
Did you see that movie last night? Was amazing!,personal
New arrivals are here! Explore the latest collection at StyleUp. Visit http://short.url/pqr789,promotions
"Account Alert: A login from a new device was detected at 08:45 PM. If this wasn't you, please secure your account.",transactions
Your Netflix subscription has been renewed for Rs. 1200.,transactions
Your your bank subscription has been renewed for Rs. 1200.,transactions
